"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","view_history","record_id","session","project","state_1_ids","state_1_key","state_1_choice","state_1_rt","transition","state","state_2_ids","state_2_key","state_2_choice","state_2_rt","outcome","rocket_colors","planet_colors","screen_resolution","minimum_resolution","trial","drifts","drift_ix","browser_interactions","missing"
"","","","","","two-step-trial","80","416462","0.0-81.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","873","1","0","[0,1]","0","0","1145","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","77","[0.59287380892909,0.380747401594938,0.280098808213205,0.45157110271428]","1","0","false"
"","","","","","two-step-trial","81","420652","0.0-82.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","880","0","1","[2,3]","0","2","1294","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","78","[0.563847318063219,0.40590040732967,0.265205707983026,0.484101730936511]","1","0","false"
"","","","","","two-step-trial","82","424584","0.0-83.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","904","1","1","[2,3]","1","3","1014","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","79","[0.541176007374322,0.4088247733797,0.287062045517349,0.51722909430701]","1","0","false"
"","","","","","two-step-trial","83","428367","0.0-84.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1208","1","0","[0,1]","0","0","559","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","80","[0.532103588958499,0.389401035282826,0.254428585981718,0.531456914623509]","1","0","false"
"","","","","","two-step-trial","84","432583","0.0-85.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1088","1","0","[0,1]","0","0","1113","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","81","[0.513811557868291,0.47210483449086,0.294932212787623,0.515561791285548]","1","0","false"
"","","","","","two-step-trial","85","436785","0.0-86.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1272","1","1","[2,3]","1","3","914","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","82","[0.53934695368072,0.463110080913949,0.294293595776769,0.503167592960522]","1","0","false"
"","","","","","two-step-trial","86","440885","0.0-87.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","959","1","0","[0,1]","0","0","1125","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","83","[0.5394881601436,0.463577179346504,0.297020370445057,0.502503448766322]","1","0","false"
"","","","","","two-step-trial","87","444885","0.0-88.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","856","0","1","[2,3]","0","2","1129","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","84","[0.545636365795789,0.506767172220063,0.276119089804349,0.509738743184102]","1","0","false"
"","","","","","two-step-trial","88","450749","0.0-89.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","2457","1","1","[2,3]","1","3","1394","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","85","[0.557315315705947,0.530233712911963,0.270261628907528,0.529045773133078]","1","0","false"
"","","","","","two-step-trial","89","454405","0.0-90.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","407","0","0","[0,1]","0","0","1234","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","86","[0.533892709594831,0.551785142315409,0.277665179896742,0.480246450015136]","1","0","false"
"","","","","","two-step-trial","90","458102","0.0-91.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1155","0","1","[2,3]","0","2","528","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","87","[0.53960134020145,0.531279227654019,0.27933281703028,0.500938263392898]","1","0","false"
"","","","","","two-step-trial","91","461921","0.0-92.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","592","1","0","[0,1]","0","0","1209","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","88","[0.53731099229599,0.529246384818369,0.28858420695006,0.499448884166032]","1","0","false"
"","","","","","two-step-trial","92","465455","0.0-93.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1121","1","0","[0,1]","0","0","398","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","89","[0.516743789033557,0.542865964416632,0.361369027001178,0.50460358049252]","1","0","false"
"","","","","","two-step-trial","93","469009","0.0-94.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1004","0","1","[2,3]","0","2","533","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","90","[0.567255705958569,0.526761105716203,0.340214675984323,0.475430274870159]","1","0","false"
"","","","","","two-step-trial","94","472988","0.0-95.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","949","1","0","[0,1]","0","0","1013","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","91","[0.551277625774445,0.491153127346369,0.296551483951176,0.484308318017038]","1","0","false"
"","","","","","two-step-trial","95","476788","0.0-96.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","803","0","0","[0,1]","1","1","982","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","92","[0.574831436602599,0.5155613658354,0.294864238154867,0.448788694962926]","1","0","false"
"","","","","","two-step-trial","96","481123","0.0-97.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1058","0","0","[0,1]","1","1","1260","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","93","[0.534709048867708,0.521256333888087,0.299162330998462,0.457766609223792]","1","0","false"
"","","","","","two-step-trial","97","484973","0.0-98.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","869","1","1","[2,3]","1","3","965","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","94","[0.618004770400835,0.529288870286899,0.30330241908906,0.438479287231016]","1","0","false"
"","","","","","two-step-trial","98","490807","0.0-99.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1069","1","1","[2,3]","1","3","2748","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","95","[0.610807670720037,0.498343794892405,0.282391821615725,0.416587621827564]","1","0","false"
"","","","","","two-step-trial","99","495389","0.0-100.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1136","1","1","[2,3]","1","3","1430","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","96","[0.576967455865373,0.511155619464882,0.291445725595527,0.419034302231984]","1","0","false"
"","","","","","two-step-trial","100","499906","0.0-101.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1121","1","1","[2,3]","1","3","1380","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","97","[0.582725868898944,0.537970712283781,0.274285501774646,0.341279471676215]","1","0","false"
"","","","","","two-step-trial","101","504220","0.0-102.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1224","1","1","[2,3]","1","3","1077","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","98","[0.549246680681537,0.461304013203674,0.291185762131987,0.337767053621739]","1","0","false"
"","","","","","two-step-trial","102","508441","0.0-103.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1325","0","1","[2,3]","1","3","881","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","99","[0.53215702406423,0.45637761148073,0.306773099242677,0.351653657242752]","1","0","false"
"","","","","","two-step-trial","103","512690","0.0-104.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1121","0","0","[0,1]","1","1","1113","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","100","[0.485762293015992,0.484784887207592,0.295679069389568,0.330788042323734]","1","0","false"
"","","","","","two-step-instructions","104","518783","0.0-105.0","6089.000000000058","","","[{""page_index"":0,""viewing_time"":3525.0000000001164},{""page_index"":1,""viewing_time"":2563}]","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","two-step-trial","105","523509","0.0-106.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1479","1","0","[0,1]","1","1","1231","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","101","[0.526009987599957,0.464467809443136,0.263029847814798,0.34584680279419]","1","0","false"
"","","","","","two-step-trial","106","527626","0.0-107.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1203","1","0","[0,1]","1","1","898","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","102","[0.523357012138546,0.479308509758696,0.264993583067415,0.306575525063613]","1","0","false"
"","","","","","two-step-trial","107","532260","0.0-108.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1140","0","1","[2,3]","1","3","1477","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","103","[0.504853727205117,0.468237273923766,0.282309877346428,0.284531138510213]","1","0","false"
"","","","","","two-step-trial","108","536375","0.0-109.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1037","0","1","[2,3]","0","2","1062","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","104","[0.521156003787046,0.434249929418837,0.271552077031868,0.309969257595696]","1","0","false"
"","","","","","two-step-trial","109","540479","0.0-110.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","987","1","0","[0,1]","1","1","1098","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","105","[0.531903062010648,0.454392694454363,0.228137905550567,0.350506439243594]","1","0","false"
"","","","","","two-step-trial","110","544744","0.0-111.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1152","0","1","[2,3]","1","3","1097","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","106","[0.51947037743935,0.449958272753445,0.246631590794539,0.316010067391096]","1","0","false"
"","","","","","two-step-trial","111","548730","0.0-112.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1036","1","0","[0,1]","0","0","932","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","107","[0.502487498195507,0.478884755259363,0.208710262789903,0.300451707189461]","1","0","false"
"","","","","","two-step-trial","112","552862","0.0-113.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1101","0","1","[2,3]","0","2","1014","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","108","[0.507610890628389,0.504010241690372,0.257903881760891,0.268582623060973]","1","0","false"
"","","","","","two-step-trial","113","556813","0.0-114.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","952","1","1","[2,3]","1","3","981","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","109","[0.497303732798858,0.529186735407517,0.261148203157438,0.257469241319715]","1","0","false"
"","","","","","two-step-trial","114","560946","0.0-115.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","984","1","1","[2,3]","0","2","1132","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","110","[0.507814232956071,0.531202120444183,0.279795304289971,0.292825638527288]","1","0","false"
"","","","","","two-step-trial","115","564946","0.0-116.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1034","0","0","[0,1]","0","0","948","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","111","[0.481591763888842,0.491814761597601,0.277273954559754,0.302926191398873]","1","0","false"
"","","","","","two-step-trial","116","569062","0.0-117.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1070","0","1","[2,3]","0","2","1029","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","112","[0.501248853610509,0.468810403495678,0.2540393333372,0.282564343113414]","1","0","false"
"","","","","","two-step-trial","117","573064","0.0-118.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1007","0","1","[2,3]","1","3","977","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","113","[0.508392465503968,0.50984034886997,0.260343253238774,0.32582435996727]","1","0","false"
"","","","","","two-step-trial","118","577229","0.0-119.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1102","0","1","[2,3]","1","3","1046","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","114","[0.513297378306187,0.493726170083348,0.239481743305646,0.337270416999951]","1","0","false"
"","","","","","two-step-trial","119","581096","0.0-120.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","870","1","1","[2,3]","1","3","981","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","115","[0.530686024815516,0.476514084405057,0.245028852099487,0.319408385515775]","1","0","false"
"","","","","","two-step-trial","120","585047","0.0-121.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1054","1","1","[2,3]","0","2","880","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","116","[0.529870275365168,0.500923584916757,0.263018187153931,0.286068224277956]","1","0","false"
"","","","","","two-step-trial","121","589280","0.0-122.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","985","1","1","[2,3]","1","3","1231","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","117","[0.542648511305136,0.524432320103511,0.274832953961896,0.25325252902976]","1","0","false"
"","","","","","two-step-trial","122","593699","0.0-123.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1189","1","0","[0,1]","0","0","1211","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","118","[0.5427347065259,0.542540295868707,0.31392857821534,0.286910605937622]","1","0","false"
"","","","","","two-step-trial","123","597731","0.0-124.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1068","0","1","[2,3]","0","2","948","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","119","[0.539661427674068,0.578770132357794,0.295245484782109,0.290977124175463]","1","0","false"
"","","","","","two-step-trial","124","601699","0.0-125.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","689","1","0","[0,1]","0","0","1261","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","120","[0.532239826827125,0.572929089776109,0.310991275511035,0.26297040008837]","1","0","false"
"","","","","","two-step-trial","125","605848","0.0-126.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1186","1","1","[2,3]","1","3","947","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","121","[0.485419894226577,0.576808164448619,0.319306838695553,0.283529601056946]","1","0","false"
"","","","","","two-step-trial","126","610266","0.0-127.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1089","1","1","[2,3]","0","2","1311","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","122","[0.505004199282354,0.566343605067318,0.337830208563498,0.269849425088366]","1","0","false"
"","","","","","two-step-trial","127","614447","0.0-128.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1103","1","0","[0,1]","0","0","1061","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","123","[0.48074057696342,0.55875865613349,0.364537232394206,0.316426666145757]","1","0","false"
"","","","","","two-step-trial","128","618617","0.0-129.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","992","1","0","[0,1]","0","0","1161","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","124","[0.523371121700856,0.583800452941652,0.334021859912706,0.285115883199959]","1","0","false"
"","","","","","two-step-trial","129","622582","0.0-130.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","968","1","0","[0,1]","1","1","979","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","125","[0.561506647427373,0.557178027363244,0.313514068239661,0.282940305705702]","1","0","false"
"","","","","","two-step-trial","130","626751","0.0-131.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1224","1","0","[0,1]","0","0","929","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","126","[0.592710278813976,0.517748840251518,0.299816533162112,0.256252536996558]","1","0","false"
"","","","","","two-step-trial","131","632100","0.0-132.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1186","1","0","[0,1]","0","0","2145","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","127","[0.616081180745859,0.519905829554624,0.272651549113659,0.270916875192558]","1","0","false"
"","","","","","two-step-trial","132","636283","0.0-133.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1040","1","1","[2,3]","1","3","1126","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","128","[0.611881999405741,0.530026972921766,0.264161167609388,0.247895237170707]","1","0","false"
"","","","","","two-step-trial","133","641900","0.0-134.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1470","1","0","[0,1]","0","0","2130","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","129","[0.623656758052178,0.502294337278572,0.256417865946852,0.243471391889972]","1","0","false"
"","","","","","two-step-trial","134","646384","0.0-135.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1424","1","0","[0,1]","0","0","1043","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","130","[0.603747702984765,0.506957728961805,0.249071657032597,0.218039074371385]","1","0","false"
"","","","","","two-step-trial","135","650486","0.0-136.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1203","1","0","[0,1]","0","0","881","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","131","[0.611550207682454,0.499003002089324,0.262777097146583,0.250530358192312]","1","0","false"
"","","","","","two-step-trial","136","654584","0.0-137.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1005","0","1","[2,3]","0","2","1077","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","132","[0.572745576855192,0.489718579335748,0.265906109061434,0.287275586785048]","1","0","false"
"","","","","","two-step-trial","137","658620","0.0-138.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","970","0","1","[2,3]","0","2","1048","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","133","[0.596525544460009,0.419999469517332,0.285533886501601,0.334657126818044]","1","0","false"
"","","","","","two-step-trial","138","662720","0.0-139.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1123","1","0","[0,1]","0","0","960","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","134","[0.619222379387709,0.437725228334834,0.226014398988458,0.298145438731031]","1","0","false"
"","","","","","two-step-trial","139","666904","0.0-140.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1253","1","0","[0,1]","0","0","913","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","135","[0.635850565942747,0.417383278284025,0.229622249352675,0.324702711814056]","1","0","false"
"","","","","","two-step-trial","140","671002","0.0-141.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","939","0","0","[0,1]","1","1","1141","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","136","[0.609235754705604,0.399826633665401,0.239665941634555,0.364284822384414]","1","0","false"
"","","","","","two-step-trial","141","675121","0.0-142.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1036","1","1","[2,3]","1","3","1064","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","137","[0.6433853323789,0.409965958471155,0.24328729233743,0.38883054840253]","1","0","false"
"","","","","","two-step-trial","142","679453","0.0-143.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1104","0","0","[0,1]","1","1","1209","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","138","[0.640762202124616,0.427687638897686,0.242313895454019,0.369598505145508]","1","0","false"
"","","","","","two-step-trial","143","683939","0.0-144.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1386","1","1","[2,3]","1","3","1082","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","139","[0.669299059386294,0.421208049892616,0.247464340929138,0.338512636057119]","1","0","false"
"","","","","","two-step-trial","144","688088","0.0-145.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1204","1","1","[2,3]","1","3","927","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","140","[0.672596633955715,0.43247007181813,0.251837843591043,0.367702117618574]","1","0","false"
"","","","","","two-step-trial","145","692321","0.0-146.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1168","1","1","[2,3]","1","3","1047","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","141","[0.646469790587423,0.424900977919467,0.280507654880184,0.357462814317634]","1","0","false"
"","","","","","two-step-trial","146","696306","0.0-147.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1008","1","0","[0,1]","0","0","961","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","142","[0.659487674181665,0.427819183503252,0.273497485807437,0.296288290664389]","1","0","false"
"","","","","","two-step-trial","147","700461","0.0-148.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1018","1","0","[0,1]","0","0","1118","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","143","[0.65793279462653,0.449703822213491,0.237151232659092,0.33644424222083]","1","0","false"
"","","","","","two-step-trial","148","704574","0.0-149.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1147","0","0","[0,1]","1","1","948","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","144","[0.65466045120568,0.414491135431999,0.245747936737078,0.346054757151758]","1","0","false"
"","","","","","two-step-trial","149","708633","0.0-150.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","988","0","1","[2,3]","0","2","1059","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","145","[0.665429094722997,0.454559710909123,0.26285066654657,0.312693150109042]","1","0","false"
"","","","","","two-step-trial","150","712472","0.0-151.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","893","1","0","[0,1]","1","1","929","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","146","[0.660352910866885,0.477282844271761,0.242074730066356,0.293992716632774]","1","0","false"
"","","","","","two-step-trial","151","716424","0.0-152.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","973","1","1","[2,3]","1","3","960","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","147","[0.641560437098242,0.474732113463645,0.223171560433596,0.32195126338453]","1","0","false"
"","","","","","two-step-trial","152","720493","0.0-153.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1068","1","1","[2,3]","0","2","982","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","148","[0.637419491646941,0.433471666378907,0.214980467085612,0.356854358095767]","1","0","false"
"","","","","","two-step-trial","153","724458","0.0-154.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1000","1","0","[0,1]","0","0","947","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","149","[0.62868915518846,0.45004591104196,0.228127363281284,0.362150291947543]","1","0","false"
"","","","","","two-step-trial","154","728373","0.0-155.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","935","0","1","[2,3]","1","3","962","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","150","[0.645135867144134,0.431176046417504,0.205973688526423,0.390535230926148]","1","0","false"
"","","","","","two-step-trial","155","732393","0.0-156.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1073","1","1","[2,3]","0","2","928","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","151","[0.641476724319274,0.440571800983792,0.206698764041552,0.385154667162718]","1","0","false"
"","","","","","two-step-trial","156","736209","0.0-157.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","916","0","1","[2,3]","0","2","882","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","152","[0.657646600251407,0.391249867154103,0.216986119243765,0.356744458886159]","1","0","false"
"","","","","","two-step-trial","157","740493","0.0-158.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","917","1","0","[0,1]","1","1","1346","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","153","[0.655469901672327,0.398820911345328,0.242102866511925,0.398388836406119]","1","0","false"
"","","","","","two-step-trial","158","744493","0.0-159.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","954","1","0","[0,1]","0","0","1027","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","154","[0.715863678561023,0.38231888892983,0.226541870746285,0.410547225707112]","1","0","false"
"","","","","","two-step-trial","159","748460","0.0-160.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1001","1","0","[0,1]","1","1","948","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","155","[0.715221832758564,0.398963224441749,0.238868039466791,0.436703664536562]","1","0","false"
"","","","","","two-step-trial","160","752410","0.0-161.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1004","1","0","[0,1]","1","1","928","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","156","[0.695392769277001,0.400472042753666,0.203078176664807,0.428185040003802]","1","0","false"
"","","","","","two-step-trial","161","756397","0.0-162.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1052","1","0","[0,1]","0","0","917","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","157","[0.718433975396313,0.440956772188061,0.239963868624098,0.425369578363016]","1","0","false"
"","","","","","two-step-trial","162","760413","0.0-163.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1099","1","0","[0,1]","0","0","897","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","158","[0.702669793848676,0.479289668787944,0.247495641569249,0.472602579836385]","1","0","false"
